Date,DBA,DBC,DIA,EEM,EFA,EWG,EWJ,EWT,EWU,FXB,FXE,FXY,GLD,HYG,IBB,IEF,ITA,IWM,IYR,KRE,LQD,QQQ,SHY,SLV,SMH,SPY,TLT,USO,UUP,VGK,VNQ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XRT
2015-10-09,0.0014108491835019086,0.004451561478388112,0.002286842728515369,0.0036236894726798903,0.001803318645162106,0.008412985681826865,0.0024824992364838863,0.006371805502018291,-0.005106686001940399,-0.003061393931675759,0.006942959542786487,-0.00235273230313123,0.015726912391542704,0.00011704643767493102,0.004060860818020296,0.0005586268332035081,0.005212298223450919,0.0019893925561543773,-0.0010763741466268389,-0.012310508305978244,0.0004309724309276824,0.004515957915725378,0.0,0.008635066337005337,-0.011605040127927924,0.0005955974419297079,0.0026205767925358537,-0.00312214698432951,-0.0048428216902551375,0.000192011225861462,-0.0016442808315104353,-0.00045324273525536323,-0.00650603379481603,-0.00643352995590612,0.0033775895514834655,0.0043492642327500304,0.0022269950539927966,-0.00165628814691521,-0.004784400213145226,0.004539881497759031,0.0011587840701687698,-0.0015133749618853512
2015-10-12,0.004220332253056002,-0.015990078445091167,0.0023983444010850902,-0.007541037654915137,-0.0019674722863533755,-0.0007616714141105296,0.001651549992453178,-0.0021195434644415393,-0.003989518823144105,0.002463257175053765,0.0007186329065136338,0.0016103719767802244,0.0039607110144831365,-0.0018819950073396203,0.0002915978086654107,0.00334486344764616,8.6834260765768e-05,-0.0014699534358531031,0.005372716849484614,0.007830231457176002,0.00403794273961623,0.0024378706980788477,-0.00023364290573965157,0.0006611721815625741,0.001529797456044952,0.0009436035769449942,0.007576655714392589,-0.04345727545419549,-0.0008093141696255601,-0.0038440554128719314,0.00706434671160464,-0.008644411628549672,-0.012993956277519172,0.0008603713946109484,0.000187324131296173,0.00120445189699603,0.0026248681541682513,0.006280237749650291,0.008866380246293935,0.0026264620790894854,0.00474940691328376,-0.0028159940309757537
2015-10-13,0.006530037299844474,-0.006468359996816895,-0.0031011001321963505,-0.0163937234962276,-0.012717905755722216,-0.009188589995297257,-0.01078400860995896,-0.01209548819768537,-0.017862630166688907,-0.005400738114327201,0.0020631795711311984,0.002225523950211964,0.004929015278091019,-0.0023562942749464763,-0.03221085261438209,0.0009278160630042744,-0.010188618137795754,-0.013765747182077152,-0.007395261525596568,-0.007830231457176092,-0.0007717858322298321,-0.006482407042282437,0.00035198500028741617,0.001980834784955461,-0.012303171778239409,-0.006321872838351431,0.0017032741374657077,-0.016463986842864577,-0.001620595961962482,-0.011426455661711386,-0.00782450413120501,-0.003891599354469722,-0.010488460536177666,-0.007768386391535967,-0.010733529943444366,-0.002169598113735471,-0.006067620180345686,-0.006280237749650263,-0.0022658169107814463,-0.012611817025027294,-0.0053932913320932875,-0.012441248417935891
2015-10-14,-0.004193116213518742,0.002592410724589128,-0.009242361228600638,0.007664932197964389,0.001992801355590303,0.0019213423631013278,-0.011744960865816724,0.007132890786002361,0.008683090045860665,0.014206567780773439,0.008743081384287062,0.009220054113035671,0.017282274992371418,-0.0007084094098495505,0.009394796146747222,0.005452127033651204,-0.020604955174804505,-0.009873972540141452,-0.006498570499071617,-0.02851137964399568,0.003938755809231203,-0.0016034298207273775,0.0014116489599424863,0.017005002933848743,0.029540032554759045,-0.004805746862573602,0.008712385047790516,-0.0006642463664442694,-0.00855228033849597,0.006020204245006663,-0.007502715911663266,0.00799568206404855,0.008576329094467323,-0.008266562602571819,-0.010849989763682172,-0.0019321565946501308,-0.011632093230551562,0.0,-0.00022671896398379743,-0.0019206518601353664,-0.010223048222719128,-0.00971108964185409
2015-10-15,-0.0060874122640963285,-0.002592410724589152,0.013219632935815098,0.024030455186135807,0.016942637511934394,0.011829797320346664,0.025000949639906907,0.02109781994428706,0.018841367325401634,0.00013163719745502183,-0.009549858702575674,-0.0014695416164864352,-0.004579458875531807,0.002358834263517282,0.04277492646593524,-0.0034156259914148663,0.010222678294252281,0.023639719722218466,0.011345145062915247,0.01821537081477357,-0.0004274037628156791,0.016292379917820215,-0.0005879357451259563,-0.001947402923951212,0.0067378390569650835,0.015237662828788719,-0.004911874385655387,0.005301531495808244,0.006522603176772445,0.013461780506618887,0.013565952915546636,0.0027261568036733674,0.017802941358424203,0.0224632082695069,0.010849989763682141,0.012732661849511077,0.008991023505411035,-0.0029883222087321777,0.01464123327401163,0.02208221293847986,0.012923220066552337,0.012781198095141767
2015-10-16,-0.00423632859248888,0.0006486415672820491,0.003730505228499149,0.0008277012298430757,-0.0008160807396217544,-0.0045625496881508245,0.00492647333790599,0.0006956252472196662,-0.002264819239700044,-0.003168523770231362,-0.0020648464896169394,-0.005653193014466781,-0.0070866011523386205,0.00458361083925731,-0.001399022631757299,-0.000832425048792798,-0.002567860088087905,-0.001299028347841819,0.00802606866342709,0.00048137754082996714,0.0003425821055116696,0.004170773246801283,-0.0004707516606836228,-0.007173203896291791,0.004095524613722236,0.004536268674898029,0.00032275712616413617,0.005930834614033726,0.0016238859169492247,-0.0028697579134145876,0.007527093575294942,0.00045427943608351216,0.001300641328913927,0.005962160031368676,-0.005124787972190533,0.001907734359614252,0.00951486358698543,0.018843376757705636,0.0013409286896802024,0.008927233538269784,0.005251040890339859,0.0052414909403074575
2015-10-19,-0.0014161769209873663,-0.0183250051292166,0.0013952225509423733,-0.010259048765378854,-0.0034339800858274538,0.001142613625340933,-0.004926473337906058,-0.00908132281943855,-0.0034074891417291064,0.0017834744087901024,-0.002339304164785705,-0.0006164464606810092,-0.00418691299991518,0.0026938820658055553,0.005141021652326138,-0.00046346682543301306,-0.0005320407530676188,0.001904725021637167,0.01178724708185107,0.0019227217367347174,-8.615584156391208e-05,0.005718072811134749,0.0003526170132270161,-0.011188012699577804,0.0007424450011162363,0.0004918777525298382,-0.0027469276468539655,-0.025958218972866886,0.0028357013763625543,-0.002301319518481135,0.013901182806044327,-0.007056281347077993,-0.019987187953447578,-0.0008491643679675641,0.0013306939329928579,0.0038057066893400107,0.0044226790720512475,0.011615640416501946,0.0006695821963278282,0.003577317295774472,0.004714691964963222,0.006513077655657888
2015-10-20,0.010338503559956934,0.001979458468118767,-0.0006383911752503245,-0.0002789835459257159,-0.004103242372364332,-0.0003809422112303231,-0.005777715008203104,0.002102968564996736,-0.00227763519323022,-0.0017174534566006985,0.0009902985241563458,-0.002222132714152297,0.006318212020552837,0.0009348834316949349,-0.03209800926840446,-0.00343196478745645,0.00212676720973885,-0.0013849565706732217,0.001184228611678218,0.012644563944339438,-0.0018820196735101944,-0.005163373099535986,-0.0005874706082928878,0.005280535420056258,-0.002043867324899246,-0.0012795466861373953,-0.00616849155753651,-0.006765951607697659,-0.0008093141696255601,-0.0015373661839586318,-0.0003698018347405043,0.0015977116536566517,0.0027957367078198904,0.005931843339256862,0.006630160759012239,-0.0026150009678787,-0.0006019006081566736,0.0009672310219235709,0.0033419147025356404,-0.015837082571191353,-0.0012721271389203447,0.003025191702265225
2015-10-21,-0.003747081754343653,-0.008606495851070001,-0.0030869030973718994,-0.014602868994477079,-0.0004936761771625113,0.002662260207277255,0.013158065504750401,-0.015526164966208844,-0.00629120323743352,-0.0018527929874540621,0.0,-0.0007419039311101252,-0.008910332230671142,-0.0010520119782833934,-0.0049148502693906184,0.003431964787456595,0.0032700547442799477,-0.015358174451863731,-0.0035566931799588452,-0.018182323919265664,0.004954867376852158,-0.006119758559043602,0.00035291987638090463,-0.013253992137607407,0.0018584864711604795,-0.006222386558792566,0.009883726999876859,-0.020576805463093012,0.0012139565740428046,-0.00520587133593005,-0.003706279054224559,-0.008933678202708429,-0.012420685798567808,-0.007207856511956292,0.0001884268936556837,-0.007644348201180037,0.0002009776597406832,0.0008054881590288524,-0.0020036179726119663,-0.009037852080786054,-0.0044652325547992104,-0.012811321764843717
2015-10-22,-0.004703840471137366,0.003319008384489408,0.01917616674558154,0.020440415355508414,0.01112762401784357,0.015825416325836925,0.012180626362200601,0.016925691089724307,0.009706203865166643,-0.001259476620048027,-0.02027054869565217,-0.0058302122990681465,-0.0003580781927906322,0.00035032148906859667,0.005405086145966597,0.001018374155334764,0.024578640623008942,0.008755156139968778,0.010894721253719241,0.017470793797218685,0.0021281994255651277,0.020163731276557562,0.0003526853793685997,0.007973456717551378,0.029994905602954286,0.016752565567856082,0.0016915021795081968,0.00552868873568983,0.014452133828659298,0.009619393040610675,0.008749033540611158,0.027013268031530917,0.01784288747500753,0.01604064285553155,0.02755197281969921,0.02229183743851054,0.019672857679650435,0.01257564998059751,0.011522665441927558,-0.00602158240955649,0.013083910416214171,-0.0030635724768784582
