Date,DBA,DBC,DIA,EEM,EFA,EWG,EWJ,EWT,EWU,FXB,FXE,FXY,GLD,HYG,IBB,IEF,ITA,IWM,IYR,KRE,LQD,QQQ,SHY,SLV,SMH,SPY,TLT,USO,UUP,VGK,VNQ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XRT
2015-10-26,18.214780807495117,12.647747993469238,142.5757598876953,28.36446762084961,45.4384765625,21.336950302124023,40.58069610595703,16.65830421447754,23.370054244995117,136.72108459472656,102.90579223632812,80.11000061035156,111.43000030517578,48.595054626464844,103.00965118408203,84.7326431274414,52.2711067199707,100.4563980102539,55.06196594238281,33.12102127075195,80.76000213623047,104.51000213623047,69.30825805664062,15.109999656677246,24.54684066772461,173.92747497558594,92.31808471679688,112.08000183105469,21.068803787231445,37.42302322387695,52.93523406982422,18.062137603759766,21.839569091796875,16.027179718017578,45.27111053466797,19.38329315185547,38.27370071411133,21.67106056213379,15.875672340393066,58.43705368041992,35.7835693359375,38.644630432128906
2015-10-27,18.12022590637207,12.588566780090332,142.2923126220703,28.04106903076172,45.0416259765625,21.125144958496094,40.256038665771484,16.50739097595215,23.131317138671875,136.30291748046875,102.85830688476562,80.51000213623047,111.68000030517578,48.436378479003906,106.3194580078125,84.94495391845703,52.3745002746582,99.3563232421875,54.92411804199219,32.71182632446289,80.78060150146484,104.72301483154297,69.33272552490234,15.130000114440918,24.395263671875,173.59140014648438,92.54888153076172,110.55999755859375,21.085512161254883,37.059112548828125,52.9155387878418,17.985275268554688,21.577198028564453,15.933842658996582,44.77307891845703,19.272308349609375,38.326602935791016,21.676633834838867,15.818500518798828,59.51175308227539,35.61400604248047,38.19180679321289
2015-10-28,18.2061824798584,12.799925804138184,143.92022705078125,27.717668533325195,45.33558654785156,21.28204345703125,40.645626068115234,16.321653366088867,23.370054244995117,135.91195678710938,101.73688507080078,80.0,110.77999877929688,48.56673049926758,107.66284942626953,84.50460815429688,53.38593292236328,102.25496673583984,55.134521484375,33.993438720703125,80.464111328125,105.59352111816406,69.24305725097656,15.260000228881836,24.640460968017578,175.56597900390625,92.1766586303711,117.5199966430664,21.26094627380371,37.33025360107422,52.96145248413086,18.256309509277344,22.056034088134766,16.30718994140625,45.130008697509766,19.56087875366211,38.10742950439453,21.597915649414062,15.650556564331055,60.00716018676758,35.95313262939453,39.165809631347656
2015-10-29,18.1632022857666,12.723834991455078,143.67723083496094,27.45737648010254,45.004878997802734,21.219284057617188,40.19112014770508,16.147523880004883,23.224159240722656,136.39381408691406,102.20255279541016,80.02999877929688,109.72000122070312,48.44202423095703,106.61152648925781,83.98562622070312,53.44436264038086,101.16361999511719,55.07650375366211,33.808143615722656,79.89984893798828,105.42684173583984,69.19412994384766,14.880000114440918,24.002939224243164,175.46514892578125,90.71024322509766,117.04000091552734,21.169050216674805,37.16615676879883,52.8892936706543,18.2927188873291,22.167537689208984,16.287179946899414,45.105098724365234,19.507610321044922,38.122535705566406,21.696142196655273,15.561226844787598,60.27581024169922,36.0557746887207,38.994930267333984
2015-10-30,18.292144775390625,12.850650787353516,142.95640563964844,27.504701614379883,44.90934753417969,21.2663516998291,39.9963264465332,16.13591766357422,23.171106338500977,137.41207885742188,102.41162872314453,80.3499984741211,109.30000305175781,48.49870681762695,105.60881805419922,84.15072631835938,53.15217590332031,100.70088195800781,54.677433013916016,33.066986083984375,80.10628509521484,104.95451354980469,69.19412994384766,14.800000190734863,24.16789436340332,174.7089385986328,91.39506530761719,118.4800033569336,21.09386444091797,37.159019470214844,52.403907775878906,18.316991806030273,22.311851501464844,16.053848266601562,45.046993255615234,19.378862380981445,37.69929504394531,21.559608459472656,15.632691383361816,59.897987365722656,36.131629943847656,39.208534240722656
2015-11-02,18.2061824798584,12.783016204833984,144.27679443359375,28.04896354675293,45.33558654785156,21.587970733642578,40.288509368896484,16.414520263671875,23.39658546447754,137.29383850097656,102.59220886230469,80.2699966430664,108.58999633789062,48.64903259277344,109.6974105834961,83.90895080566406,53.79050064086914,102.7962875366211,55.88909149169922,33.68462371826172,79.76194763183594,106.13992309570312,69.15410614013672,14.720000267028809,24.395263671875,176.77589416503906,90.97508239746094,118.0,21.07715606689453,37.59425354003906,53.519020080566406,18.430259704589844,22.833316802978516,16.273855209350586,45.569915771484375,19.5520076751709,37.92601776123047,21.559608459472656,15.650556564331055,61.1741943359375,36.2967414855957,39.601558685302734
2015-11-03,18.240564346313477,13.011284828186035,145.04617309570312,28.4196834564209,45.32088851928711,21.438926696777344,40.256038665771484,16.704736709594727,23.39658546447754,137.375732421875,102.11702728271484,80.0999984741211,106.9800033569336,48.70026397705078,110.02841186523438,83.68849182128906,53.65114212036133,103.328857421875,55.337677001953125,33.800418853759766,79.76885986328125,106.51036834716797,69.14595794677734,14.579999923706055,24.604795455932617,177.2884063720703,90.22909545898438,122.23999786376953,21.135635375976562,37.47294998168945,52.981143951416016,18.503076553344727,23.417116165161133,16.300514221191406,45.6031379699707,19.65411376953125,37.74463653564453,21.8382511138916,15.69701099395752,60.95589828491211,36.43507385253906,40.08001708984375
2015-11-04,18.077247619628906,12.79146957397461,144.7060089111328,28.190948486328125,45.071022033691406,21.062395095825195,40.061256408691406,16.902080535888672,23.409841537475586,137.039306640625,101.14763641357422,79.79000091552734,105.97000122070312,48.55791473388672,109.55790710449219,83.60188293457031,53.529762268066406,103.27645111083984,55.09824752807617,33.86991500854492,79.67914581298828,106.5196304321289,69.07250213623047,14.380000114440918,24.765295028686523,176.75067138671875,90.33348846435547,118.80000305175781,21.31106948852539,37.216087341308594,52.7449951171875,18.3817138671875,23.207216262817383,16.253856658935547,45.47862243652344,19.676311492919922,37.58592224121094,21.747690200805664,15.779193878173828,60.68722915649414,36.19857406616211,39.6528205871582
2015-11-05,17.948307037353516,12.690018653869629,144.69789123535156,28.238262176513672,44.990177154541016,21.109458923339844,40.35344696044922,16.86725616455078,23.02521514892578,135.48463439941406,101.29019927978516,79.62000274658203,105.63999938964844,48.369964599609375,107.45194244384766,83.54672241210938,53.71857452392578,103.35502624511719,55.25787353515625,34.42579650878906,79.69982147216797,106.23253631591797,69.07250213623047,14.300000190734863,24.123313903808594,176.57423400878906,90.09481048583984,115.83999633789062,21.327777862548828,37.10906982421875,52.954891204833984,18.288671493530273,23.010440826416016,16.320520401000977,45.53672790527344,19.61859893798828,37.5783576965332,21.664098739624023,15.64340877532959,60.494110107421875,36.32798767089844,39.86641311645508
2015-11-06,17.845155715942383,12.613929748535156,145.10292053222656,27.8438720703125,44.78441619873047,21.117307662963867,40.256038665771484,16.49578285217285,22.773204803466797,134.04815673828125,100.07372283935547,78.66000366210938,104.0999984741211,48.136573791503906,107.15991973876953,82.97974395751953,53.6016960144043,104.08840942382812,53.67615509033203,35.460350036621094,79.18228912353516,106.3066177368164,69.00720977783203,14.079999923706055,24.604795455932617,176.48179626464844,88.77437591552734,113.83999633789062,21.57839584350586,36.902156829833984,51.3084602355957,18.33721923828125,22.892358779907227,16.487192153930664,45.53672790527344,19.68518829345703,37.17022705078125,20.86301612854004,15.096714973449707,60.242218017578125,36.33243942260742,39.533203125
2015-11-09,17.5271053314209,12.504021644592285,143.709716796875,27.149747848510742,44.321434020996094,20.772146224975586,40.09372329711914,16.112701416015625,22.600780487060547,134.62095642089844,100.14026641845703,78.72000122070312,104.4000015258789,47.93729782104492,107.27023315429688,82.83796691894531,52.92292022705078,102.8661117553711,52.95063018798828,35.2364501953125,79.05122375488281,105.17678833007812,68.99088287353516,13.890000343322754,24.408639907836914,174.83497619628906,88.27454376220703,112.63999938964844,21.53662872314453,36.545413970947266,50.42948913574219,18.211814880371094,22.666061401367188,16.30718994140625,45.18809127807617,19.49428939819336,36.92081832885742,20.695829391479492,15.13602352142334,59.78045654296875,35.8326530456543,38.70442199707031
2015-11-10,17.45833969116211,12.478658676147461,144.00144958496094,27.031435012817383,44.29203796386719,20.717235565185547,40.515750885009766,15.950180053710938,22.560989379882812,134.64820861816406,99.76011657714844,78.66999816894531,104.18000030517578,47.8290901184082,107.71803283691406,82.9954833984375,52.88695526123047,103.17169189453125,53.436737060546875,35.28277587890625,79.25128936767578,104.90821838378906,69.0235366821289,13.760000228881836,24.020776748657227,175.23829650878906,88.53565979003906,112.72000122070312,21.595104217529297,36.41697692871094,51.0067253112793,18.07831573486328,22.71525764465332,16.380523681640625,45.179813385009766,19.365535736083984,37.019081115722656,20.91874122619629,15.271800994873047,60.18345260620117,36.171783447265625,39.00347900390625
2015-11-11,17.63885498046875,12.351842880249023,143.53961181640625,27.086650848388672,44.51985168457031,20.779991149902344,40.678077697753906,15.83409309387207,22.680362701416016,135.52099609375,100.00721740722656,78.91000366210938,103.83000183105469,47.71522521972656,106.05984497070312,82.95606994628906,52.71163558959961,102.27241516113281,53.50204849243164,34.997100830078125,79.24445343017578,104.77857971191406,69.00720977783203,13.640000343322754,24.029691696166992,174.54931640625,88.34915924072266,110.08000183105469,21.53662872314453,36.595359802246094,51.06575393676758,18.098546981811523,22.233139038085938,16.32718849182129,45.237911224365234,19.35665512084961,36.96616744995117,20.99118423461914,15.404011726379395,59.58733367919922,35.95759963989258,38.12342834472656
2015-11-12,17.733407974243164,12.174301147460938,141.4822540283203,26.826351165771484,43.93928909301758,20.638792037963867,40.288509368896484,15.74122428894043,22.216144561767578,135.60279846191406,100.62496185302734,79.05999755859375,103.8499984741211,47.396339416503906,103.87283325195312,83.00333404541016,51.893497467041016,100.31672668457031,53.11750030517578,34.271385192871094,79.2168197631836,103.7598648071289,69.03168487548828,13.640000343322754,23.72207260131836,172.11260986328125,88.77437591552734,106.80000305175781,21.444730758666992,36.03168869018555,50.718101501464844,17.734466552734375,21.728063583374023,16.080516815185547,44.6236686706543,19.187957763671875,36.46732711791992,20.86301612854004,15.257508277893066,58.55458450317383,35.62291717529297,37.63642883300781
2015-11-13,17.544296264648438,12.081302642822266,139.8135528564453,26.455631256103516,43.571842193603516,20.434837341308594,40.09372329711914,15.509055137634277,22.04372215270996,135.5937957763672,100.11174011230469,79.04000091552734,103.55999755859375,47.259666442871094,105.01824188232422,83.318359375,51.533878326416016,99.59205627441406,52.558841705322266,33.808143615722656,79.45144653320312,101.72245025634766,69.08882141113281,13.59000015258789,23.47687339782715,170.18006896972656,89.28166198730469,104.4800033569336,21.51991844177246,35.73202133178711,50.14087677001953,17.961009979248047,21.639516830444336,15.947176933288574,44.424461364746094,18.81058692932129,36.1498908996582,20.591339111328125,15.200338363647461,58.41188430786133,34.68583297729492,36.20103073120117
2015-11-16,17.501317977905273,12.140483856201172,141.7657470703125,26.96833038330078,44.12300491333008,20.599567413330078,40.48329544067383,15.776052474975586,22.48141098022461,135.42100524902344,99.49401092529297,78.69000244140625,103.70999908447266,47.481781005859375,105.42386627197266,83.4285888671875,52.77457046508789,100.44771575927734,53.17555618286133,34.186458587646484,79.46522521972656,103.18568420410156,69.08882141113281,13.600000381469727,23.780031204223633,172.7679901123047,89.19960021972656,107.12000274658203,21.63687515258789,36.217193603515625,50.718101501464844,18.191587448120117,22.361047744750977,16.140512466430664,44.9971923828125,19.099163055419922,36.769649505615234,20.57044792175293,15.457603454589844,59.14235305786133,35.10529327392578,36.756385803222656
2015-11-17,17.518508911132812,11.954486846923828,141.87916564941406,26.889453887939453,44.240596771240234,20.693702697753906,40.58069610595703,15.79926872253418,22.574254989624023,135.50283813476562,99.13285827636719,78.54000091552734,102.33999633789062,47.51590347290039,106.80294036865234,83.405029296875,52.79254150390625,100.06356811523438,53.20456314086914,34.302268981933594,79.5479965209961,103.25048065185547,69.0643310546875,13.550000190734863,24.020776748657227,172.64193725585938,89.34879302978516,104.08000183105469,21.6702938079834,36.27428436279297,50.718101501464844,18.171350479125977,22.11507225036621,16.1071834564209,44.905887603759766,19.103601455688477,36.754539489746094,20.8908748626709,15.178895950317383,59.39420700073242,35.1722297668457,36.61969757080078
2015-11-18,17.475528717041016,12.005212783813477,143.96080017089844,27.181306838989258,44.64479064941406,20.94472312927246,40.775482177734375,15.83409309387207,22.826257705688477,135.67556762695312,99.18035888671875,78.47000122070312,102.43000030517578,47.607051849365234,109.91808319091797,83.36557006835938,53.24657440185547,101.75731658935547,53.7704963684082,34.79637908935547,79.56874084472656,105.23233032226562,69.03982543945312,13.520000457763672,24.145605087280273,175.381103515625,89.53531646728516,104.4000015258789,21.6702938079834,36.680965423583984,51.16414260864258,18.49498748779297,22.47911262512207,16.393856048583984,45.52841567993164,19.392175674438477,37.260929107666016,21.13817024230957,15.275373458862305,60.55290222167969,35.77464294433594,37.260501861572266
2015-11-19,17.699026107788086,12.005212783813477,143.90402221679688,27.425823211669922,44.87260437011719,21.164371490478516,40.775482177734375,16.031442642211914,23.011947631835938,136.17564392089844,99.91217041015625,78.91999816894531,103.55999755859375,47.17999267578125,108.19176483154297,83.54672241210938,53.60619354248047,101.32949829101562,53.92286682128906,34.657405853271484,79.80335235595703,105.30644226074219,69.0235366821289,13.619999885559082,24.33285140991211,175.2298583984375,90.132080078125,103.68000030517578,21.51991844177246,36.87361526489258,51.32157897949219,18.47475814819336,22.177379608154297,16.420516967773438,45.72762680053711,19.480968475341797,37.35919189453125,21.253101348876953,15.439743041992188,59.53696060180664,35.81926727294922,36.97853469848633
2015-11-20,17.77638816833496,11.988306045532227,144.6947784423828,27.701889038085938,44.769718170166016,21.07023811340332,40.97026062011719,16.0894832611084,22.786468505859375,135.28456115722656,99.07583618164062,78.87000274658203,103.08999633789062,47.1685905456543,108.21449279785156,83.43644714355469,54.06920623779297,101.98431396484375,54.47426986694336,34.81180953979492,79.78952026367188,106.01956939697266,69.0235366821289,13.5,24.426467895507812,175.868408203125,89.85606384277344,103.44000244140625,21.6702938079834,36.60963439941406,51.964420318603516,18.418123245239258,21.94124984741211,16.447185516357422,45.96006393432617,19.62303924560547,37.09466552734375,21.4272518157959,15.504061698913574,60.049137115478516,36.247650146484375,37.73040771484375
2015-11-23,17.82796287536621,12.081302642822266,144.43470764160156,27.441600799560547,44.49045944213867,20.96041488647461,40.775482177734375,15.996615409851074,22.600780487060547,134.5845489501953,98.92376708984375,78.9000015258789,102.26000213623047,47.128746032714844,109.00300598144531,83.54672241210938,54.06022262573242,102.4906997680664,54.568580627441406,34.95079803466797,79.81714630126953,105.71392822265625,69.0154037475586,13.449999809265137,24.150060653686523,175.66677856445312,90.132080078125,104.16000366210938,21.703706741333008,36.33849334716797,52.07592010498047,18.44239616394043,22.09867286682129,16.380523681640625,45.72762680053711,19.507610321044922,37.419654846191406,21.538705825805664,15.361133575439453,59.897987365722656,36.38151550292969,38.08927536010742
2015-11-24,17.72481346130371,12.275754928588867,144.6297607421875,27.583580017089844,44.49781036376953,20.819211959838867,40.97026062011719,15.96178913116455,22.61404800415039,134.2754669189453,99.11384582519531,79.16999816894531,102.94000244140625,47.19137191772461,108.7920913696289,83.62550354003906,54.31196212768555,103.24156188964844,54.30015563964844,35.12063217163086,79.84477233886719,105.62133026123047,69.0154037475586,13.510000228881836,24.404178619384766,175.90203857421875,90.1246337890625,106.55999755859375,21.661937713623047,36.22433853149414,51.80043411254883,18.59611701965332,22.570941925048828,16.3338565826416,45.6529426574707,19.51204490661621,37.51789093017578,21.211307525634766,15.339692115783691,60.08268737792969,36.305667877197266,38.4481086730957
2015-11-25,17.81077003479004,12.258845329284668,144.58920288085938,27.3706111907959,44.60069274902344,21.093769073486328,40.71055221557617,15.880526542663574,22.773204803466797,134.65724182128906,98.80972290039062,79.0,102.45999908447266,47.24258804321289,109.95378112792969,83.6727294921875,54.226539611816406,104.0447769165039,54.48152542114258,35.18240737915039,79.92066192626953,105.71392822265625,69.0235366821289,13.520000457763672,24.439842224121094,175.8768310546875,90.33348846435547,107.12000274658203,21.703706741333008,36.45978546142578,52.01033020019531,18.478805541992188,22.387285232543945,16.347190856933594,45.6529426574707,19.44989585876465,37.61614990234375,21.211307525634766,15.246792793273926,60.41015625,36.48862075805664,38.97785186767578
2015-11-27,17.6904296875,12.072848320007324,144.56471252441406,26.771135330200195,44.60803985595703,21.313413619995117,40.515750885009766,15.590315818786621,22.786468505859375,134.02088928222656,98.65768432617188,78.94000244140625,101.25,47.31662368774414,110.6546630859375,83.75933837890625,54.2445182800293,104.43765258789062,54.91685485839844,35.275047302246094,79.9482650756836,105.86210632324219,69.03982543945312,13.460000038146973,24.56021499633789,176.0784912109375,90.2439956665039,104.23999786376953,21.737125396728516,36.65955352783203,52.462947845458984,18.45453453063965,22.226581573486328,16.387191772460938,45.73593521118164,19.49428939819336,37.759742736816406,21.37152671813965,15.275373458862305,60.527706146240234,36.3547477722168,38.926578521728516
2015-11-30,17.630258560180664,11.996759414672852,144.02027893066406,26.81058120727539,44.57129669189453,21.37616729736328,40.19112014770508,15.706398963928223,22.786468505859375,134.09359741210938,98.35356140136719,78.73999786376953,101.91999816894531,47.288177490234375,108.50005340576172,83.79086303710938,53.92087173461914,103.9836654663086,54.568580627441406,35.24416732788086,79.9827880859375,105.59352111816406,69.0154037475586,13.4399995803833,24.876747131347656,175.34747314453125,90.60209655761719,103.44000244140625,21.787248611450195,36.69524383544922,52.07592010498047,18.49903106689453,22.30857276916504,16.373857498168945,45.4371223449707,19.516483306884766,37.35162353515625,21.4202880859375,15.30039119720459,59.704891204833984,36.04683303833008,38.08070373535156
2015-12-01,17.87953758239746,12.132028579711914,145.30416870117188,27.015657424926758,45.0416259765625,21.391860961914062,40.807945251464844,16.031442642211914,23.011947631835938,134.30267333984375,98.99030303955078,78.9000015258789,102.27999877929688,47.62459182739258,109.08089447021484,84.23649597167969,54.21305847167969,104.67339324951172,55.24338150024414,35.321372985839844,80.58411407470703,106.6492919921875,69.05702209472656,13.510000228881836,25.170988082885742,177.01953125,91.82587432861328,103.5999984741211,21.686996459960938,36.987770080566406,52.797489166259766,18.628480911254883,22.485681533813477,16.55385971069336,45.6529426574707,19.689634323120117,37.66905975341797,21.774852752685547,15.421875953674316,60.71241760253906,36.4172248840332,38.22597885131836
2015-12-02,17.70762062072754,11.878398895263672,144.06915283203125,26.6922550201416,44.56394577026367,21.046701431274414,40.48329544067383,15.79926872253418,22.680362701416016,133.07534790039062,98.80972290039062,78.66000366210938,100.69000244140625,47.52729415893555,108.36051177978516,83.99984741210938,53.781517028808594,103.54711151123047,54.19856262207031,34.696022033691406,80.39033508300781,105.99173736572266,68.99986267089844,13.369999885559082,25.07291030883789,175.21302795410156,91.85575103759766,99.83999633789062,21.737125396728516,36.53826904296875,51.72172164916992,18.377668380737305,21.79037094116211,16.36052131652832,45.18809127807617,19.56532096862793,37.48011016845703,21.329727172851562,15.078852653503418,60.20025634765625,36.10040283203125,38.18323516845703
