date,IC,rank_IC
2017-03-08,-0.22650513322151647,-0.2541353383458646
2017-03-09,0.06056614785575879,0.060150375939849614
2017-03-10,-0.006326051498640447,-0.013533834586466165
2017-03-13,-0.015266821680355093,-0.06466165413533834
2017-03-14,0.6207217100749346,0.544360902255639
2017-03-15,0.44684134634259104,0.3820985603046452
2017-03-16,0.5791695836837787,0.6075187969924812
2017-03-17,-0.37070228877404143,-0.35037593984962395
2017-03-20,-0.29952773963872464,-0.2150375939849624
2017-03-21,0.18148452303089388,0.2527266068156708
2017-03-22,0.5762801693968755,0.4992481203007519
2017-03-23,0.40425873302540344,0.4781954887218045
2017-03-24,-0.023041446549437742,-0.007518796992481202
2017-03-27,0.43655036196176983,0.4541353383458646
2017-03-28,-0.2676680133461423,-0.31879699248120297
2017-03-29,0.1377971246732666,0.2300751879699248
2017-03-30,0.08425087106605149,0.15789473684210525
2017-03-31,0.17485115710686772,0.16992481203007515
2017-04-03,-0.13372252262582113,-0.051127819548872175
2017-04-04,-0.355321285162445,-0.34586466165413526
2017-04-05,0.41261736270287314,0.4661654135338345
2017-04-06,0.2154686227834896,0.1609022556390977
2017-04-07,-0.009067896115585726,-0.12932330827067667
2017-04-10,-0.4343014820153985,-0.5323308270676691
2017-04-11,-0.09406847073982348,-0.06165413533834586
2017-04-12,-0.17911410844325273,-0.4285714285714286
2017-04-13,0.5538860808570579,0.4781954887218045
2017-04-17,0.3050036377096944,0.4842105263157894
2017-04-18,-0.8562233069901763,-0.8556390977443609
2017-04-19,-0.5486315849801477,-0.4857142857142857
2017-04-20,0.3178469214199592,0.27669172932330827
2017-04-21,0.2152372900805227,0.20601503759398496
2017-04-24,0.003666109529994154,-0.009022556390977442
2017-04-25,0.3734232689861574,0.35187969924812035
2017-04-26,0.609385931799364,0.5834586466165413
2017-04-27,-0.19743825444206914,-0.23759398496240602
2017-04-28,0.410655900004759,0.30075187969924805
2017-05-01,0.29261719383838947,0.10977443609022557
2017-05-02,0.2941173522857518,0.18345864661654135
2017-05-03,-0.17462358712077838,-0.20150375939849624
2017-05-04,-0.16504863923971358,-0.05714285714285714
2017-05-05,0.48315151463154254,0.49323308270676686
2017-05-08,-0.02972098129755728,-0.03157894736842105
2017-05-09,0.02860713049339759,0.05263157894736842
2017-05-10,0.2829935945887912,0.15488721804511277
2017-05-11,-0.39332135287651127,-0.3804511278195489
2017-05-12,0.25938144169400074,0.38345864661654133
2017-05-15,-0.1561255982726146,0.021052631578947364
2017-05-16,0.17969483764375985,0.07518796992481201
2017-05-17,0.19571252204836573,0.2304219480581347
2017-05-18,0.38317381233764247,0.30526315789473685
2017-05-19,0.2514211890790963,0.31127819548872177
2017-05-22,-0.20036575072945778,-0.24511278195488717
2017-05-23,0.11654405852186837,0.20300751879699244
2017-05-24,0.3025734828050551,0.41503759398496237
2017-05-25,-0.2455864099582259,-0.26315789473684204
2017-05-26,-0.1145481647527942,-0.12330827067669171
2017-05-30,-0.6254443507885168,-0.5864661654135337
2017-05-31,0.46593819859078695,0.5097744360902255
2017-06-01,0.3000646100088302,0.4090225563909774
2017-06-02,0.562638611301915,0.5172932330827067
2017-06-05,0.07100048418132095,-0.08120300751879699
2017-06-06,-0.24063705149898632,-0.18796992481203004
2017-06-07,-0.33254677476967703,-0.2721804511278195
2017-06-08,-0.21966530243372795,-0.2781954887218045
2017-06-09,-0.21194485821854947,-0.28721804511278193
2017-06-12,0.6361767993629327,0.6496240601503759
2017-06-13,0.22742705003314673,0.11127819548872178
2017-06-14,0.04949960752808543,0.021052631578947364
2017-06-15,0.23555316791911515,0.14887218045112782
2017-06-16,0.014782584178518236,0.013533834586466165
2017-06-19,-0.6264713095335744,-0.5729323308270676
2017-06-20,0.24473834115957305,0.29624060150375936
2017-06-21,0.5403340734720226,0.5368421052631579
2017-06-22,-0.6937437422888504,-0.5834586466165413
2017-06-23,-0.018238308318377423,0.1819548872180451
2017-06-26,-0.5894233159938048,-0.6090225563909774
2017-06-27,0.1546625100099061,0.13689357869182167
2017-06-28,0.1472175452185032,0.05714285714285714
2017-06-29,0.4577447388350915,0.41804511278195483
2017-06-30,0.06671878935562206,0.12330827067669171
2017-07-03,0.5065948230716201,0.4973665817311036
2017-07-05,-0.42023794562333616,-0.3759398496240601
2017-07-06,0.08745720679173088,0.12330827067669171
2017-07-07,-0.46735726057047794,-0.24060150375939846
2017-07-10,0.23114059150659402,0.2541353383458646
2017-07-11,0.1315492802402101,0.10676691729323308
2017-07-12,0.3190908232221127,0.22857142857142856
2017-07-13,0.26680059429690123,0.2646616541353383
2017-07-14,0.12435714895472715,0.20150375939849624
2017-07-17,0.46412119046173045,0.5624060150375939
2017-07-18,0.6610808989174968,0.6390977443609022
2017-07-19,0.5136049165886408,0.4526315789473684
2017-07-20,0.27389542278542606,0.2300751879699248
2017-07-21,-0.1119047433631562,-0.12030075187969923
2017-07-24,-0.2408793724720262,-0.3278195488721804
2017-07-25,0.5632435680067764,0.5368421052631579
2017-07-26,0.04835041220340955,0.18496240601503755
2017-07-27,0.4792177094447887,0.4708537376982438
2017-07-28,-0.2888719257203048,-0.29473684210526313
2017-07-31,-0.5932385139478656,-0.5804511278195488
2017-08-01,-0.10401923926091627,0.006015037593984962
2017-08-02,-0.34903859573648754,-0.3759398496240601
2017-08-03,0.33754784575777064,0.4481203007518797
2017-08-04,-0.03165672697466632,-0.09624060150375939
2017-08-07,0.5462248442117967,0.5263157894736841
2017-08-08,0.6904094408959309,0.613533834586466
2017-08-09,-0.16055029213877772,-0.22255639097744356
2017-08-10,0.2576924876601552,0.28130878258649067
2017-08-11,0.04985503790921208,0.17744360902255638
2017-08-14,-0.4838945516168431,-0.21353383458646616
2017-08-15,-0.12506411112005603,-0.09323308270676692
2017-08-16,-0.4830788107278815,-0.4451127819548871
2017-08-17,-0.6072194779091579,-0.6812030075187969
2017-08-18,0.5725326747849482,0.6060150375939849
2017-08-21,-0.0827708145051036,0.03909774436090225
2017-08-22,0.6058615576526575,0.515475368296215
2017-08-23,-0.5506832888695758,-0.3954887218045112
2017-08-24,-0.23215701394278723,-0.0706766917293233
2017-08-25,0.556414547887924,0.593984962406015
2017-08-28,-0.3630942785917094,-0.38496240601503756
2017-08-29,-0.2923695972671046,-0.25864661654135335
2017-08-30,-0.30980105214452575,-0.3082706766917293
2017-08-31,0.4151878883620999,0.4015037593984962
2017-09-01,0.2686892857207996,0.3383458646616541
2017-09-05,-0.4329997814811753,-0.29473684210526313
2017-09-06,-0.24566173629411173,-0.33082706766917286
2017-09-07,0.6492210018965624,0.6451127819548872
2017-09-08,-0.14675812640841304,-0.15789473684210525
2017-09-11,-0.20240001522282475,-0.38195488721804516
2017-09-12,-0.5860654084758529,-0.6
2017-09-13,0.4913542876856066,0.5323308270676691
2017-09-14,-0.36767539155777584,-0.15488721804511277
2017-09-15,-0.6019975821206596,-0.625563909774436
2017-09-18,-0.03298809133367028,0.05714285714285714
2017-09-19,-0.06406796471180805,-0.13533834586466165
2017-09-20,-0.01962988171981027,-0.1609022556390977
2017-09-21,-0.08346862585737902,-0.2571428571428572
2017-09-22,0.0857250154854858,0.07969924812030074
2017-09-25,-0.4113508721327233,-0.23617903136940666
2017-09-26,-0.6468737088660184,-0.6827067669172932
2017-09-27,-0.13824086947233136,-0.08571428571428572
2017-09-28,0.1457890826371731,0.23308270676691725
2017-09-29,0.712974693700943,0.7624060150375939
2017-10-02,0.1348556361114983,0.20601503759398496
2017-10-03,-0.6059394620309586,-0.6616541353383457
2017-10-04,0.2454223198441763,0.22406015037593985
2017-10-05,0.24448473768764412,0.20300751879699244
2017-10-06,-0.461402726110723,-0.31127819548872177
2017-10-09,-0.03193699210621517,0.0015037593984962405
2017-10-10,0.2089083873216722,-0.10075187969924812
2017-10-11,-0.3416272155461769,-0.2150375939849624
2017-10-12,0.21734174630260203,0.21804511278195485
2017-10-13,0.11478487469283967,0.11428571428571428
2017-10-16,0.3938143865808948,0.24962406015037594
2017-10-17,0.026983653563281227,0.0631578947368421
2017-10-18,0.5818458283855332,0.6285714285714286
2017-10-19,-0.36432797971099057,-0.33684210526315783
2017-10-20,0.12222995079226202,0.15789473684210525
2017-10-23,-0.4940353429644711,-0.5082706766917292
2017-10-24,0.6162444018615887,0.5669172932330826
2017-10-25,-0.08812635629955778,-0.0631578947368421
2017-10-26,-0.033157858717393136,-0.012030075187969924
2017-10-27,0.08409177925788786,0.009022556390977442
2017-10-30,0.038708117042445984,-0.05714285714285714
2017-10-31,0.054147729438000586,0.08120300751879699
2017-11-01,0.37838927302553943,0.3804511278195489
2017-11-02,0.21005119527372995,0.4451127819548871
2017-11-03,0.07258618468782153,0.18345864661654135
2017-11-06,0.010351678736062872,-0.08421052631578946
2017-11-07,-0.41858992581710214,-0.3654135338345864
2017-11-08,-0.3064347519692581,-0.24812030075187969
2017-11-09,0.03798622676849664,0.19097744360902258
2017-11-10,-0.06396533658789129,-0.08721804511278194
2017-11-13,0.24233846061616288,0.09624060150375939
2017-11-14,-0.44071485824795503,-0.3789473684210526
2017-11-15,0.03615743377345523,0.037593984962406006
2017-11-16,0.20543687684348372,0.16541353383458643
2017-11-17,0.021828712897399138,0.07518796992481201
2017-11-20,-0.07644157477995335,-0.29473684210526313
2017-11-21,-0.1922084376095489,-0.21052631578947367
2017-11-22,0.05847451524126368,0.05263157894736842
2017-11-24,0.5041542849224021,0.6661654135338345
2017-11-27,-0.5577514553837952,-0.5503759398496241
2017-11-28,-0.786221020267391,-0.7834586466165413
2017-11-29,0.34772267453296024,0.25864661654135335
2017-11-30,0.3209270814541887,0.30075187969924805
2017-12-01,-0.20948352691630226,-0.13834586466165413
2017-12-04,0.13310029245662192,0.10676691729323308
2017-12-05,-0.1875145429889214,-0.21954887218045113
2017-12-06,-0.3985401055788496,-0.3954887218045112
2017-12-07,0.5090068101684376,0.5097744360902255
2017-12-08,-0.10404819145066503,-0.10075187969924812
2017-12-11,-0.2723932731993779,-0.27368421052631575
2017-12-12,0.7060974861009662,0.6917293233082705
2017-12-13,0.5086269110702771,0.6075187969924812
2017-12-14,0.25552443761756594,0.17293233082706763
2017-12-15,-0.2766312772560808,-0.2541353383458646
2017-12-18,-0.3960360253428359,-0.3984962406015037
2017-12-19,-0.01231823026230664,0.06466165413533834
2017-12-20,0.6600328642878102,0.6706766917293233
2017-12-21,0.1410570535701594,0.22255639097744356
2017-12-22,-0.1296657068981253,-0.0631578947368421
2017-12-26,0.227581051186498,0.23308270676691725
2017-12-27,-0.03372345933339307,-0.037593984962406006
2017-12-28,0.04993501773846,0.16240601503759397
2017-12-29,-0.14094213761955635,-0.08571428571428572
2018-01-02,-0.3881574220205687,-0.41353383458646614
2018-01-03,-0.7060696946855988,-0.6812030075187969
2018-01-04,-0.12451742884735319,-0.15789473684210525
2018-01-05,0.3519702442885386,0.3984962406015037
2018-01-08,0.3147845449354847,0.26766917293233083
2018-01-09,-0.3892972965480872,-0.3714285714285714
2018-01-10,-0.22770678575513428,-0.19248120300751878
2018-01-11,0.20539523819773273,0.21954887218045113
2018-01-12,-0.4118991108807025,-0.45112781954887216
2018-01-16,-0.36813970573556215,-0.2857142857142857
2018-01-17,0.11902746437908297,0.18646616541353384
2018-01-18,0.07959673988743216,0.12030075187969923
2018-01-19,-0.23569432852955666,-0.15789473684210525
2018-01-22,-0.23218708613104366,-0.3744360902255639
2018-01-23,-0.34341565472420776,-0.30526315789473685
2018-01-24,-0.31691961422717674,-0.31729323308270674
2018-01-25,0.6072564421924379,0.7052631578947368
2018-01-26,-0.013840509661194515,-0.010526315789473682
2018-01-29,0.5127617433718707,0.5714285714285714
2018-01-30,-0.040490377917767224,-0.02857142857142857
2018-01-31,0.16182954044287845,0.27518796992481204
2018-02-01,-0.05520944882969799,-0.17593984962406017
2018-02-02,-0.20837423653706075,-0.2537368411026678
2018-02-05,0.37886767306047453,0.34590644435806933
2018-02-06,0.701710213364578,0.7894395830715093
2018-02-07,0.029515325328679703,0.09774436090225563
2018-02-08,-0.15401973159448396,-0.12040564722293977
2018-02-09,-0.6040618180380809,-0.6451127819548872
2018-02-12,0.19837306623199258,0.2421052631578947
2018-02-13,-0.13721695189525657,-0.11729323308270674
2018-02-14,0.02044079280905279,0.11578947368421053
2018-02-15,0.04336018730945247,0.021052631578947364
2018-02-16,0.13080753025828132,0.3744360902255639
2018-02-20,0.357103088729736,0.26616541353383455
2018-02-21,0.47229404773872125,0.4616541353383458
2018-02-22,0.536241192135435,0.5428571428571428
2018-02-23,0.15417451374096872,0.12932330827067667
2018-02-26,-0.2566124099006315,-0.3413533834586466
2018-02-27,0.04867603231827117,0.018045112781954885
2018-02-28,0.1358795819057998,0.08421052631578946
2018-03-01,-0.5611389463228676,-0.5864661654135337
2018-03-02,0.10804740837886291,0.09924812030075188
2018-03-05,0.2817159902919618,0.14736842105263157
2018-03-06,0.025937868772915342,-0.012030075187969924
2018-03-07,0.13559977834666403,0.20150375939849624
2018-03-08,0.11423546969435672,0.17744360902255638
2018-03-09,0.5004528189005092,0.44360902255639095
2018-03-12,0.1344820188219802,0.09022556390977443
2018-03-13,0.5642705801887052,0.5789473684210527
2018-03-14,-0.5765544349368228,-0.49323308270676686
2018-03-15,-0.10051415887692954,-0.030075187969924807
2018-03-16,-0.30386097504761683,-0.31879699248120297
2018-03-19,0.35958789978870004,0.30225563909774433
2018-03-20,0.11290529752129273,0.07969924812030074
2018-03-21,0.2886688638545266,0.3383458646616541
2018-03-22,0.03314240227721042,-0.012291629134809239
2018-03-23,-0.05403387579631011,0.07972922715018185
2018-03-26,0.4572130564498075,0.4769947823731832
2018-03-27,0.02818867051162529,0.11056789048185597
2018-03-28,0.7294062589414222,0.837593984962406
2018-03-29,0.011200196311144123,0.10375939849624059
2018-04-02,0.5463215389612471,0.49022556390977434
2018-04-03,0.09742319200767983,0.11056789048185597
2018-04-04,-0.13765963807041548,-0.10676691729323308
2018-04-05,-0.193325950155427,-0.24661654135338343
2018-04-06,-0.37595590730310363,-0.44904102460998646
2018-04-09,0.11447151158032325,0.18045112781954886
2018-04-10,-0.13462477477825593,-0.18045112781954886
2018-04-11,-0.12101499394278933,-0.14887218045112782
2018-04-12,0.04898872469239984,0.16691729323308271
2018-04-13,-0.0025534933527102833,0.06165413533834586
2018-04-16,-0.364241862077286,-0.3654135338345864
2018-04-17,-0.3689213113033538,-0.3954887218045112
2018-04-18,-0.22976525765181627,-0.1969924812030075
2018-04-19,-0.42672724655435695,-0.35187969924812035
2018-04-20,-0.10230567382373569,0.013533834586466165
2018-04-23,-0.5434201155160129,-0.6526315789473683
2018-04-24,0.4898531474189457,0.2992481203007519
2018-04-25,-0.1406467793113813,-0.13233082706766916
2018-04-26,-0.29183913462160527,-0.21804511278195485
2018-04-27,-0.37551016544987714,-0.33533834586466166
2018-04-30,0.18990402227690814,0.34736842105263155
2018-05-01,-0.17117674396355947,-0.22255639097744356
2018-05-02,0.17806610739763654,0.1744360902255639
2018-05-03,0.027483067705526366,0.24962406015037594
2018-05-04,-0.4449380039403414,-0.34736842105263155
2018-05-07,-0.6202805067163687,-0.6842105263157895
2018-05-08,0.008907150922131119,0.05263157894736842
2018-05-09,-0.37786532817295176,-0.3924812030075188
2018-05-10,0.24653206379105386,0.1744360902255639
2018-05-11,0.25510366858199907,0.15488721804511277
2018-05-14,0.10578978024919618,0.07518796992481201
2018-05-15,-0.6142358901542444,-0.6390977443609022
2018-05-16,-0.1426503698334186,-0.23458646616541348
2018-05-17,-0.34121561115752863,-0.3203007518796992
2018-05-18,-0.3023166937118178,-0.28721804511278193
2018-05-21,0.11832666607335268,0.0781954887218045
2018-05-22,0.651198850305218,0.5518796992481202
2018-05-23,-0.15494915260612588,-0.07218045112781954
2018-05-24,-0.5064962938247282,-0.49323308270676686
2018-05-25,-0.4925226571358423,-0.5428571428571428
2018-05-29,0.24552765366262178,0.20601503759398496
2018-05-30,-0.3686359840408495,-0.2827067669172932
2018-05-31,0.1632531940674192,0.16541353383458643
2018-06-01,0.2901230509515047,0.2270676691729323
2018-06-04,-0.16274239156154394,-0.09323308270676692
2018-06-05,-0.08866050300788757,0.018045112781954885
2018-06-06,0.27655419117127344,0.26917293233082706
2018-06-07,0.16130534934699844,-0.013533834586466165
2018-06-08,0.015515302484920676,-0.021052631578947364
2018-06-11,0.49310119805757024,0.43458646616541347
2018-06-12,0.46968264133694276,0.5007518796992482
2018-06-13,0.01893432189627629,0.14436090225563908
2018-06-14,0.18930127087301407,0.2992481203007519
2018-06-15,-0.33454351772523994,-0.33233082706766914
2018-06-18,-0.42465832171356743,-0.4090225563909774
2018-06-19,-0.5650653305323717,-0.5639097744360902
2018-06-20,0.12075662810177565,0.1413533834586466
2018-06-21,0.31006902642421424,0.2781954887218045
2018-06-22,-0.07331040227622909,0.13233082706766916
2018-06-25,0.4802777164606151,0.3744360902255639
2018-06-26,0.005663048554075234,0.08571428571428572
2018-06-27,0.19636275453457488,0.2601503759398496
2018-06-28,-0.3710263378649375,-0.33233082706766914
2018-06-29,0.5862418307412589,0.5157894736842105
2018-07-02,0.173738290571675,0.13834586466165413
2018-07-03,0.006643282795906599,-0.2541353383458646
2018-07-05,0.041422907067770284,-0.037593984962406006
2018-07-06,-0.035032666178284336,0.018045112781954885
2018-07-09,0.11298407809367048,0.20902255639097742
2018-07-10,0.6465538949881701,0.6842105263157895
2018-07-11,0.5299981104901172,0.5203007518796992
2018-07-12,-0.4815571514762791,-0.38195488721804516
2018-07-13,0.1727756342669112,-0.0631578947368421
2018-07-16,0.5953385207550669,0.5413533834586466
2018-07-17,0.3202574568542672,0.2827067669172932
2018-07-18,0.06747079134716058,0.04060150375939849
2018-07-19,0.6272071060288368,0.5172932330827067
2018-07-20,-0.3614780305621799,-0.24812030075187969
2018-07-23,0.33738738140265645,0.39999999999999997
2018-07-24,-0.5945861795404377,-0.5503759398496241
2018-07-25,0.5561600626860119,0.5804511278195488
2018-07-26,0.5448720329556137,0.5789473684210527
2018-07-27,-0.484895188706489,-0.4857142857142857
2018-07-30,0.573586634252239,0.49323308270676686
2018-07-31,0.36701113940444524,0.3578947368421052
2018-08-01,-0.6165522989767328,-0.613533834586466
2018-08-02,0.6796001967767609,0.6601503759398496
2018-08-03,0.382616007417877,0.362406015037594
2018-08-06,0.6816729739421655,0.724812030075188
2018-08-07,0.2782545483841863,0.11127819548872178
2018-08-08,0.21011860470942004,0.1533834586466165
2018-08-09,-0.3749452263596177,-0.3699248120300751
2018-08-10,0.05468041645215601,0.17593984962406017
2018-08-13,0.34058493169574156,0.2706766917293233
2018-08-14,-0.034086544426298444,-0.07218045112781954
2018-08-15,-0.3933889127104603,-0.29624060150375936
2018-08-16,-0.17069320969003624,-0.12781954887218044
2018-08-17,-0.6932213221878301,-0.6812030075187969
2018-08-20,0.27531571743973837,0.41654135338345866
2018-08-21,0.06774809780952049,0.048120300751879695
2018-08-22,0.24203196913573305,0.25864661654135335
2018-08-23,0.42268330823178263,0.44060150375939844
2018-08-24,-0.7675366238309417,-0.6977443609022556
2018-08-27,0.27000250240367163,0.3082706766917293
2018-08-28,0.06208812381168067,0.09022556390977443
2018-08-29,0.1722034601890361,0.14887218045112782
2018-08-30,-0.660549116536299,-0.5954887218045113
2018-08-31,-0.2482517937217877,-0.33533834586466166
2018-09-04,-0.25770990365451735,-0.18496240601503755
2018-09-05,0.21101790480744823,-0.045112781954887216
2018-09-06,0.21941275743014552,0.19097744360902258
2018-09-07,0.3699881426328127,0.4481203007518797
2018-09-10,0.3735082494680658,0.5187969924812029
2018-09-11,-0.2853837022664534,-0.1744360902255639
2018-09-12,-0.647724460633913,-0.6676691729323309
2018-09-13,0.3970338029923953,0.3924812030075188
2018-09-14,0.4449245605131486,0.38195488721804516
2018-09-17,0.1252156724724595,0.18496240601503755
2018-09-18,0.21834384192503684,0.17593984962406017
2018-09-19,-0.5193257918155098,-0.5022556390977443
2018-09-20,0.4140586214141115,0.5067669172932331
2018-09-21,0.33164322965646803,0.362406015037594
2018-09-24,0.22151724542308093,-0.021052631578947364
2018-09-25,-0.4942225887176096,-0.5473684210526315
2018-09-26,-0.10308087842846017,-0.12180451127819547
2018-09-27,-0.422076728199678,-0.4451127819548871
2018-09-28,0.36570499733416795,0.3639097744360902
2018-10-01,-0.4298231611238453,-0.47067669172932325
2018-10-02,0.24382630729669114,0.17744360902255638
2018-10-03,-0.16401874217740395,-0.05864661654135337
2018-10-04,-0.05032668710084037,0.11729323308270674
2018-10-05,-0.4446052037648901,-0.3744360902255639
2018-10-08,0.23257885248069854,0.45714285714285713
2018-10-09,-0.27301538071642434,-0.2827067669172932
2018-10-10,-0.3909686822071093,-0.46490897052777225
2018-10-11,-0.20590040295573994,-0.16541353383458643
2018-10-12,0.3415318553969583,0.3533834586466165
2018-10-15,-0.16752122188757376,-0.25864661654135335
2018-10-16,-0.002085904730474627,-0.20632553518931018
2018-10-17,0.24723378270504737,0.26766917293233083
2018-10-18,0.5067045066294636,0.5746521654975372
2018-10-19,-0.014931006549868182,-0.04962406015037594
2018-10-22,0.11508385614780614,0.13834586466165413
2018-10-23,0.03891452056299127,-0.015037593984962403
2018-10-24,0.12211031690069195,0.11547252027719018
2018-10-25,0.4738948334681803,0.4541353383458646
2018-10-26,-0.1772944420586351,-0.1518796992481203
2018-10-29,-0.1381867898389287,-0.06466165413533834
2018-10-30,0.20627593513186637,0.1609022556390977
2018-10-31,0.2635952493679493,0.2706766917293233
2018-11-01,0.24259872646010883,0.3373497801635436
2018-11-02,-0.2502813112857754,-0.12030075187969923
2018-11-05,0.1992233912644471,0.20751879699248119
2018-11-06,-0.13336004574746713,-0.12781954887218044
2018-11-07,0.513969628346984,0.5152313263950432
2018-11-08,0.5400576314132745,0.4601503759398496
2018-11-09,0.20072489433743212,0.15789473684210525
2018-11-12,0.3171653766964743,0.33233082706766914
2018-11-13,-0.30486065632450965,-0.24812030075187969
2018-11-14,0.08190022345168237,0.11729323308270674
2018-11-15,-0.2909277822513393,-0.33433772855494054
2018-11-16,-0.1419575546966318,-0.0706766917293233
2018-11-19,0.182424726366627,0.2556390977443609
2018-11-20,0.6950681831783592,0.6045112781954887
2018-11-21,0.11068512475881138,0.10827067669172932
2018-11-23,0.37498560834772704,0.3924812030075188
2018-11-26,-0.21594586377615363,-0.1894736842105263
2018-11-27,-0.06738229139424586,-0.10225563909774435
2018-11-28,0.19800405053678366,0.17293233082706763
2018-11-29,-0.35076573027813834,-0.42556390977443603
2018-11-30,0.3090401382156874,0.29624060150375936
2018-12-03,-0.7565375166683312,-0.6977443609022556
